,snap_num,pos,nick,lap,gap,int,pits,t
10,9,11,Kovalainen,10,22.3,5.600,0,1:42.139
11,9,12,Vergne,10,23.0,0.700,0,1:42.243
12,9,13,Di Resta,10,23.3,0.300,0,1:41.923
13,9,14,Schumacher,10,25.1,1.800,0,1:42.034
14,9,15,Glock,10,28.7,3.500,0,1:42.793
15,9,16,de la Rosa,10,31.7,3.000,0,1:43.276
16,9,17,Senna,10,32.5,0.800,1,1:42.214
17,9,18,Petrov,10,33.0,0.500,0,1:44.147
18,9,19,Webber,10,36.8,3.700,1,1:41.321
19,9,20,Karthikeyan,10,38.2,1.300,0,1:44.339
20,9,21,Pic,10,40.7,2.500,0,1:43.249
21,9,22,Grosjean,10,59.3,18.600,2,2:07.375
22,9,23,Alonso,×,9L, ,0,
23,9,24,Rosberg,×,9L, ,0,
0,10,1,Vettel,10, , ,0,1:39.202
1,10,2,Kobayashi,11,6.2,6.200,0,1:39.983
2,10,3,Button,11,8.1,1.900,0,1:40.033
3,10,4,Massa,11,8.9,0.700,0,1:40.016
4,10,5,Raikkonen,11,11.4,2.400,0,1:40.446
5,10,6,Perez,11,12.3,0.900,0,1:39.862
6,10,7,Hamilton,11,15.7,3.300,0,1:40.315
7,10,8,Hulkenberg,11,16.6,0.800,0,1:40.405
8,10,9,Maldonado,11,19.5,2.900,0,1:40.976
9,10,10,Ricciardo,11,20.0,0.500,0,1:40.860
10,10,11,Kovalainen,11,27.7,7.600,0,1:41.783
11,10,12,Vergne,11,28.4,0.700,0,1:41.749
12,10,13,Di Resta,11,29.1,0.700,0,1:41.993
13,10,14,Schumacher,11,27.7,1.300,0,1:41.732
14,10,15,Glock,11,31.8,4.100,0,1:42.328
15,10,16,Senna,11,35.3,3.400,1,1:41.930
16,10,17,de la Rosa,11,36.3,1.000,0,1:43.772
17,10,18,Petrov,11,37.1,0.700,0,1:43.209
18,10,19,Webber,11,38.7,1.600,1,1:41.109
19,10,20,Karthikeyan,11,42.3,3.600,0,1:43.372
20,10,21,Pic,11,44.7,2.300,0,1:43.139
21,10,22,Grosjean,11,61.0,16.300,2,1:40.843
22,10,23,Alonso,×,10L, ,0,
23,10,24,Rosberg,×,10L, ,0,
0,11,1,Vettel,12, , ,0,1:39.232
1,11,2,Kobayashi,12,6.8,6.800,0,1:39.853
2,11,3,Button,12,8.9,2.000,0,1:40.001
3,11,4,Massa,12,9.8,0.900,0,1:40.176
4,11,5,Raikkonen,12,12.6,2.700,0,1:40.498
5,11,6,Perez,12,13.4,0.800,0,1:40.387
6,11,7,Hamilton,12,16.8,3.300,0,1:40.372
7,11,8,Hulkenberg,12,17.8,0.900,0,1:40.495
8,11,9,Maldonado,12,21.1,3.200,0,1:40.831
9,11,10,Ricciardo,12,22.0,0.800,0,1:41.182
10,11,11,Kovalainen,12,27.7,7.600,0,1:41.783
11,11,12,Vergne,12,28.4,0.700,0,1:41.749
12,11,13,Di Resta,12,29.1,0.700,0,1:41.993
13,11,14,Schumacher,12,30.3,1.100,0,1:41.823
14,11,15,Glock,12,34.8,4.400,0,1:42.179
15,11,16,Senna,12,37.2,2.300,1,1:41.093
16,11,17,de la Rosa,12,40.2,2.900,0,1:43.058
17,11,18,Petrov,12,40.6,0.400,0,1:42.713
18,11,19,Webber,12,41.2,0.500,1,1:41.622
19,11,20,Karthikeyan,12,46.6,5.300,0,1:43.419
20,11,21,Pic,12,48.6,2.000,0,1:43.103
21,11,22,Grosjean,12,62.5,13.800,2,1:40.683
22,11,23,Alonso,×,11L, ,0,
