,snap_num,pos,nick,lap,gap,int,pits,t
19,10,20,Bianchi,10,50.0,1.400,1,1:40.867
20,10,21,Pic,10,51.8,1.800,1,1:40.306
21,10,22,Massa,×,6L, ,0,
0,11,1,Grosjean,10, , ,0,1:37.276
1,11,2,Webber,PIT,0.0,0.000,1,
2,11,3,Raikkonnen,OUT,2.6,1.800,1,
3,11,4,Alonso,10,8.6,5.900,0,1:38.401
4,11,5,Button,10,12.7,4.000,0,1:38.734
5,11,6,Hulkenberg,10,13.6,0.900,0,1:38.839
6,11,7,Vettel,10,13.9,0.300,1,1:52.759
7,11,8,Rosberg,10,15.9,1.900,0,1:39.366
8,11,9,Hamilton,10,16.7,0.800,1,1:38.239
9,11,10,Maldonado,10,20.7,4.000,0,1:39.659
10,11,11,Bottas,10,25.1,4.400,0,1:39.476
11,11,12,Ricciardo,10,28.6,3.500,1,1:38.814
12,11,13,Perez,10,29.2,0.600,1,1:55.305
13,11,14,Sutil,10,32.3,3.000,1,1:38.508
14,11,15,Di Resta,10,34.8,2.500,1,1:39.392
15,11,16,Gutierrez,10,37.2,2.300,1,1:38.656
16,11,17,Chilton,OUT,38.2,0.900,1,
17,11,18,Vergne,10,47.9,9.700,1,1:40.709
18,11,19,Van Der Garde,10,48.5,0.600,1,1:41.745
19,11,20,Bianchi,10,50.0,1.400,1,1:40.867
20,11,21,Pic,10,51.8,1.800,1,1:40.306
21,11,22,Massa,×,6L, ,0,
0,12,1,Grosjean,11, , ,0,1:37.584
1,12,2,Alonso,12,9.6,9.600,0,1:38.316
2,12,3,Button,12,14.2,4.500,0,1:38.673
3,12,4,Vettel,12,14.7,0.400,1,1:37.591
4,12,5,Hulkenberg,12,16.1,1.400,0,1:39.393
5,12,6,Rosberg,12,17.8,1.700,0,1:38.882
6,12,7,Hamilton,12,18.3,0.400,1,1:38.912
7,12,8,Raikkonnen,12,18.9,0.600,1,1:39.124
8,12,9,Maldonado,12,23.6,4.700,0,1:39.375
9,12,10,Bottas,12,27.7,4.000,0,1:39.297
10,12,11,Ricciardo,12,30.3,2.500,1,1:38.733
11,12,12,Perez,12,31.0,0.700,1,1:38.829
12,12,13,Sutil,12,33.6,2.600,1,1:38.582
13,12,14,Di Resta,12,36.3,2.600,1,1:38.675
14,12,15,Gutierrez,12,38.7,2.300,1,1:38.543
15,12,16,Vergne,12,51.1,12.400,1,1:39.495
16,12,17,Van Der Garde,12,54.7,3.600,1,1:40.800
17,12,18,Bianchi,12,56.2,1.400,1,1:40.924
18,12,19,Pic,12,57.9,1.700,1,1:40.942
19,12,20,Chilton,12,62.9,4.900,1,1:41.799
20,12,21,Webber,11,1L,0.000,1,4:17.666
21,12,22,Massa,×,8L, ,0,
0,13,1,Grosjean,13, , ,0,1:37.989
1,13,2,Alonso,13,10.4,10.400,0,1:38.374
2,13,3,Vettel,13,14.5,4.100,1,1:37.529
3,13,4,Button,13,16.0,1.400,0,1:39.495
4,13,5,Hulkenberg,13,17.1,1.000,0,1:38.636
5,13,6,Rosberg,13,19.0,1.900,0,1:38.864
6,13,7,Hamilton,13,19.9,0.800,1,1:39.238
