,snap_num,pos,nick,lap,gap,int,pits,t
21,13,22,Kobayashi,12,103.4,42.300,2,1:48.099
22,13,23,Rosberg,×,10L, ,0,
23,13,24,Button,×,12L, ,0,
0,14,1,Vettel,13, , ,0,1:45.439
1,14,2,Webber,13,3.3,3.300,0,1:46.140
2,14,3,Alonso,13,6.5,3.100,0,1:46.129
3,14,4,Hamilton,13,9.1,2.500,0,1:46.239
4,14,5,Massa,13,10.7,1.500,0,1:46.843
5,14,6,Raikkonen,13,11.6,0.800,0,1:46.534
6,14,7,Hulkenberg,13,22.3,10.700,0,1:47.871
7,14,8,Grosjean,13,23.0,0.700,0,1:47.985
8,14,9,Perez,13,23.5,0.400,0,1:47.648
9,14,10,Schumacher,13,27.1,5.800,0,1:47.896
10,14,11,Di Resta,13,27.7,0.500,0,1:47.586
11,14,12,Vergne,13,28.6,0.900,0,1:46.579
12,14,13,Ricciardo,13,30.0,1.300,0,1:46.665
13,14,14,Senna,13,31.3,1.300,0,1:46.706
14,14,15,Maldonado,13,34.5,3.100,0,1:47.487
15,14,16,Kovalainen,13,41.1,6.500,0,1:49.476
16,14,17,Petrov,13,43.3,2.100,0,1:48.346
17,14,18,Glock,13,48.1,4.800,0,1:49.125
18,14,19,de la Rosa,13,60.2,12.100,0,1:50.297
19,14,20,Pic,13,61.9,1.700,0,1:49.636
20,14,21,Karthikeyan,13,66.9,4.900,0,1:51.341
21,14,22,Kobayashi,12,1L,51.300,2,2:00.373
22,14,23,Rosberg,×,11L, ,0,
23,14,24,Button,×,12L, ,0,
0,15,1,Vettel,13, , ,0,1:45.439
1,15,2,Webber,13,3.3,3.300,0,1:46.140
2,15,3,Alonso,13,6.5,3.100,0,1:46.129
3,15,4,Hamilton,13,9.1,2.500,0,1:46.239
4,15,5,Massa,13,10.7,1.500,0,1:46.843
5,15,6,Raikkonen,13,11.6,0.800,0,1:46.534
6,15,7,Hulkenberg,13,22.3,10.700,0,1:47.871
7,15,8,Grosjean,13,23.0,0.700,0,1:47.985
8,15,9,Perez,13,23.5,0.400,0,1:47.648
