,snap_num,pos,nick,lap,gap,int,pits,t
11,10,12,Hulkenberg,10,25.4,0.600,0,1:58.384
12,10,13,Perez,10,26.1,0.600,0,1:58.382
13,10,14,Vergne,10,28.7,2.600,0,1:57.999
14,10,15,Ricciardo,10,31.1,2.300,0,1:58.519
15,10,16,Senna,10,33.3,2.100,0,1:58.905
16,10,17,Kovalainen,10,34.9,1.600,0,2:01.083
17,10,18,Kobayashi,10,38.2,3.300,0,2:00.852
18,10,19,Glock,10,39.1,0.900,0,2:02.696
19,10,20,Pic,10,42.6,3.400,0,2:00.082
20,10,21,de la Rosa,10,50.2,7.600,0,2:00.579
21,10,22,Karthikeyan,10,55.8,5.600,0,1:59.728
22,10,23,Petrov,10,69.5,13.700,1,1:57.823
23,10,24,Massa,10,75.9,6.300,1,1:55.732
0,11,1,Hamilton,10, , ,0,1:57.220
1,11,2,Vettel,10,2.7,2.700,0,1:58.218
2,11,3,Button,10,5.2,2.500,0,1:56.309
3,11,4,Maldonado,10,8.9,2.700,0,1:56.445
4,11,5,Alonso,10,12.6,3.600,0,1:56.787
5,11,6,Di Resta,10,15.2,2.500,0,1:57.214
6,11,7,Grosjean,10,19.4,4.200,0,1:57.406
7,11,8,Rosberg,10,21.5,2.000,0,1:57.963
8,11,9,Webber,OUT,23.4,1.900,1,
9,11,10,Schumacher,10,24.1,0.600,0,1:58.512
10,11,11,Raikkonen,10,24.8,0.600,0,1:58.637
11,11,12,Hulkenberg,10,25.4,0.600,0,1:58.384
12,11,13,Perez,10,26.1,0.600,0,1:58.382
13,11,14,Vergne,10,28.7,2.600,0,1:57.999
14,11,15,Ricciardo,10,31.1,2.300,0,1:58.519
15,11,16,Senna,10,33.3,2.100,0,1:58.905
16,11,17,Kovalainen,10,34.9,1.600,0,2:01.083
17,11,18,Kobayashi,10,38.2,3.300,0,2:00.852
18,11,19,Glock,10,39.1,0.900,0,2:02.696
19,11,20,Pic,10,42.6,3.400,0,2:00.082
20,11,21,de la Rosa,10,50.2,7.600,0,2:00.579
21,11,22,Karthikeyan,10,55.8,5.600,0,1:59.728
22,11,23,Petrov,10,69.5,13.700,1,1:57.823
23,11,24,Massa,10,75.9,6.300,1,1:55.732
0,12,1,Hamilton,10, , ,0,1:57.220
1,12,2,Vettel,10,2.7,2.700,0,1:58.218
2,12,3,Button,10,5.2,2.500,0,1:56.309
3,12,4,Maldonado,10,8.9,2.700,0,1:56.445
4,12,5,Alonso,10,12.6,3.600,0,1:56.787
5,12,6,Di Resta,10,15.2,2.500,0,1:57.214
6,12,7,Grosjean,10,19.4,4.200,0,1:57.406
7,12,8,Rosberg,10,21.5,2.000,0,1:57.963
8,12,9,Webber,OUT,23.4,1.900,1,
9,12,10,Schumacher,10,24.1,0.600,0,1:58.512
10,12,11,Raikkonen,10,24.8,0.600,0,1:58.637
11,12,12,Hulkenberg,10,25.4,0.600,0,1:58.384
12,12,13,Perez,10,26.1,0.600,0,1:58.382
13,12,14,Vergne,10,28.7,2.600,0,1:57.999
14,12,15,Ricciardo,10,31.1,2.300,0,1:58.519
15,12,16,Senna,10,33.3,2.100,0,1:58.905
16,12,17,Kovalainen,10,34.9,1.600,0,2:01.083
17,12,18,Kobayashi,10,38.2,3.300,0,2:00.852
18,12,19,Glock,10,39.1,0.900,0,2:02.696
19,12,20,Pic,10,42.6,3.400,0,2:00.082
20,12,21,de la Rosa,10,50.2,7.600,0,2:00.579
21,12,22,Karthikeyan,10,55.8,5.600,0,1:59.728
22,12,23,Petrov,10,69.5,13.700,1,1:57.823
23,12,24,Massa,10,75.9,6.300,1,1:55.732
0,13,1,Hamilton,10, , ,0,1:57.220
1,13,2,Vettel,10,2.7,2.700,0,1:58.218
2,13,3,Button,10,5.2,2.500,0,1:56.309
3,13,4,Maldonado,10,8.9,2.700,0,1:56.445
4,13,5,Alonso,10,12.6,3.600,0,1:56.787
5,13,6,Di Resta,10,15.2,2.500,0,1:57.214
6,13,7,Grosjean,10,19.4,4.200,0,1:57.406
7,13,8,Rosberg,10,21.5,2.000,0,1:57.963
8,13,9,Webber,OUT,23.4,1.900,1,
9,13,10,Schumacher,10,24.1,0.600,0,1:58.512
10,13,11,Raikkonen,10,24.8,0.600,0,1:58.637
11,13,12,Hulkenberg,10,25.4,0.600,0,1:58.384
12,13,13,Perez,10,26.1,0.600,0,1:58.382
13,13,14,Vergne,10,28.7,2.600,0,1:57.999
14,13,15,Ricciardo,10,31.1,2.300,0,1:58.519
15,13,16,Senna,10,33.3,2.100,0,1:58.905
16,13,17,Kovalainen,10,34.9,1.600,0,2:01.083
17,13,18,Kobayashi,10,38.2,3.300,0,2:00.852
18,13,19,Glock,10,39.1,0.900,0,2:02.696
19,13,20,Pic,10,42.6,3.400,0,2:00.082
20,13,21,de la Rosa,10,50.2,7.600,0,2:00.579
21,13,22,Karthikeyan,10,55.8,5.600,0,1:59.728
22,13,23,Petrov,10,69.5,13.700,1,1:57.823
23,13,24,Massa,10,75.9,6.300,1,1:55.732
0,14,1,Hamilton,10, , ,0,1:57.220
1,14,2,Vettel,10,2.7,2.700,0,1:58.218
2,14,3,Button,10,5.2,2.500,0,1:56.309
3,14,4,Maldonado,10,8.9,2.700,0,1:56.445
4,14,5,Alonso,10,12.6,3.600,0,1:56.787
5,14,6,Di Resta,10,15.2,2.500,0,1:57.214
6,14,7,Grosjean,10,19.4,4.200,0,1:57.406
7,14,8,Rosberg,10,21.5,2.000,0,1:57.963
8,14,9,Webber,OUT,23.4,1.900,1,
9,14,10,Schumacher,10,24.1,0.600,0,1:58.512
10,14,11,Raikkonen,10,24.8,0.600,0,1:58.637
11,14,12,Hulkenberg,10,25.4,0.600,0,1:58.384
12,14,13,Perez,10,26.1,0.600,0,1:58.382
13,14,14,Vergne,10,28.7,2.600,0,1:57.999
14,14,15,Ricciardo,10,31.1,2.300,0,1:58.519
15,14,16,Senna,10,33.3,2.100,0,1:58.905
16,14,17,Kovalainen,10,34.9,1.600,0,2:01.083
17,14,18,Kobayashi,10,38.2,3.300,0,2:00.852
18,14,19,Glock,10,39.1,0.900,0,2:02.696
19,14,20,Pic,10,42.6,3.400,0,2:00.082
20,14,21,de la Rosa,10,50.2,7.600,0,2:00.579
21,14,22,Karthikeyan,10,55.8,5.600,0,1:59.728
22,14,23,Petrov,10,69.5,13.700,1,1:57.823
23,14,24,Massa,10,75.9,6.300,1,1:55.732
0,15,1,Hamilton,10, , ,0,1:57.220
1,15,2,Vettel,10,2.7,2.700,0,1:58.218
2,15,3,Button,10,5.2,2.500,0,1:56.309
3,15,4,Maldonado,10,8.9,2.700,0,1:56.445
4,15,5,Alonso,10,12.6,3.600,0,1:56.787
5,15,6,Di Resta,10,15.2,2.500,0,1:57.214
6,15,7,Grosjean,10,19.4,4.200,0,1:57.406
7,15,8,Rosberg,10,21.5,2.000,0,1:57.963
8,15,9,Webber,OUT,23.4,1.900,1,
9,15,10,Schumacher,10,24.1,0.600,0,1:58.512
10,15,11,Raikkonen,10,24.8,0.600,0,1:58.637
11,15,12,Hulkenberg,10,25.4,0.600,0,1:58.384
12,15,13,Perez,10,26.1,0.600,0,1:58.382
13,15,14,Vergne,10,28.7,2.600,0,1:57.999
14,15,15,Ricciardo,10,31.1,2.300,0,1:58.519
15,15,16,Senna,10,33.3,2.100,0,1:58.905
16,15,17,Kovalainen,10,34.9,1.600,0,2:01.083
17,15,18,Kobayashi,10,38.2,3.300,0,2:00.852
18,15,19,Glock,10,39.1,0.900,0,2:02.696
19,15,20,Pic,10,42.6,3.400,0,2:00.082
20,15,21,de la Rosa,10,50.2,7.600,0,2:00.579
21,15,22,Karthikeyan,10,55.8,5.600,0,1:59.728
22,15,23,Petrov,10,69.5,13.700,1,1:57.823
23,15,24,Massa,10,75.9,6.300,1,1:55.732
