,snap_num,pos,nick,lap,gap,int,pits,t
22,11,23,Maldonado,×,10L, ,0,
23,11,24,Grosjean,×,10L, ,0,
0,12,1,Webber,11, , ,0,1:20.760
1,12,2,Rosberg,11,1.4,1.400,0,1:20.765
2,12,3,Hamilton,11,2.7,1.300,0,1:21.050
3,12,4,Alonso,11,4.6,1.800,0,1:21.146
4,12,5,Massa,11,5.1,0.500,0,1:21.150
5,12,6,Vettel,12,6.1,0.900,0,1:21.279
6,12,7,Raikkonen,12,6.8,0.700,0,1:21.385
7,12,8,Schumacher,12,7.4,0.600,0,1:21.384
8,12,9,Hulkenberg,12,8.3,0.800,0,1:21.543
9,12,10,Senna,12,10.4,2.100,0,1:21.235
10,12,11,Di Resta,12,12.0,1.600,0,1:21.595
11,12,12,Ricciardo,12,12.4,0.400,0,1:21.570
12,12,13,Kovalainen,12,13.4,1.000,0,1:21.730
13,12,14,Button,12,15.3,1.800,0,1:21.773
14,12,15,Glock,12,16.4,1.100,0,1:22.013
15,12,16,Pic,12,17.9,1.400,0,1:21.683
16,12,17,Vergne,12,18.5,0.500,0,1:21.701
17,12,18,Perez,12,18.9,0.400,0,1:21.769
18,12,19,Karthikeyan,12,23.5,4.500,0,1:22.436
19,12,20,Petrov,12,50.2,26.700,1,1:21.134
20,12,21,Kobayashi,×,6L, ,2,
21,12,22,de la Rosa,×,11L, ,1,
22,12,23,Maldonado,×,11L, ,0,
23,12,24,Grosjean,×,11L, ,0,
0,13,1,Webber,13, , ,0,1:20.600
1,13,2,Rosberg,13,1.6,1.600,0,1:20.734
2,13,3,Hamilton,13,3.0,1.400,0,1:20.759
3,13,4,Alonso,13,5.2,2.300,0,1:21.066
4,13,5,Massa,13,5.6,0.400,0,1:20.944
5,13,6,Vettel,13,6.6,0.900,0,1:20.954
6,13,7,Raikkonen,13,7.3,0.700,0,1:20.941
7,13,8,Schumacher,13,8.0,0.700,0,1:21.052
8,13,9,Hulkenberg,13,9.0,0.900,0,1:21.189
9,13,10,Senna,13,11.0,2.000,0,1:21.038
10,13,11,Di Resta,13,12.8,1.700,0,1:21.231
11,13,12,Ricciardo,13,13.3,0.400,0,1:21.279
12,13,13,Kovalainen,13,14.4,1.100,0,1:21.375
13,13,14,Button,13,16.1,1.700,0,1:21.253
14,13,15,Glock,13,17.8,1.700,0,1:21.821
15,13,16,Pic,13,19.2,1.400,0,1:21.764
16,13,17,Vergne,13,20.3,1.100,0,1:22.333
17,13,18,Perez,13,21.1,0.700,0,1:22.578
18,13,19,Karthikeyan,13,25.4,4.300,0,1:22.304
19,13,20,Petrov,13,50.8,25.300,1,1:20.980
20,13,21,Kobayashi,×,7L, ,2,
21,13,22,de la Rosa,×,12L, ,1,
22,13,23,Maldonado,×,12L, ,0,
23,13,24,Grosjean,×,12L, ,0,
0,14,1,Webber,14, , ,0,1:20.202
1,14,2,Rosberg,14,1.6,1.600,0,1:20.205
2,14,3,Hamilton,14,3.2,1.600,0,1:20.402
3,14,4,Alonso,14,5.7,2.600,0,1:21.118
4,14,5,Massa,14,6.3,0.500,0,1:21.255
5,14,6,Vettel,14,7.0,0.700,0,1:21.027
6,14,7,Raikkonen,14,7.8,0.700,0,1:21.066
7,14,8,Schumacher,14,8.5,0.600,0,1:21.033
8,14,9,Hulkenberg,14,9.3,0.800,0,1:20.866
9,14,10,Senna,14,11.1,1.800,0,1:20.708
10,14,11,Di Resta,14,13.2,2.000,0,1:20.962
11,14,12,Ricciardo,14,13.7,0.500,0,1:21.027
12,14,13,Kovalainen,14,15.0,1.200,0,1:21.199
13,14,14,Button,14,16.8,1.800,0,1:21.280
14,14,15,Glock,14,18.6,1.800,0,1:21.378
15,14,16,Pic,14,21.3,2.700,0,1:22.696
16,14,17,Vergne,14,21.5,0.100,0,1:21.753
17,14,18,Perez,14,22.1,0.600,0,1:21.651
18,14,19,Karthikeyan,14,27.4,5.300,0,1:22.655
19,14,20,Petrov,14,51.0,23.500,1,1:20.825
20,14,21,Kobayashi,×,8L, ,2,
21,14,22,de la Rosa,×,13L, ,1,
22,14,23,Maldonado,×,13L, ,0,
23,14,24,Grosjean,×,13L, ,0,
0,15,1,Webber,15, , ,0,1:20.122
1,15,2,Rosberg,15,1.6,1.600,0,1:20.134
2,15,3,Hamilton,15,3.2,1.600,0,1:20.402
3,15,4,Alonso,15,6.3,3.000,0,1:20.800
4,15,5,Massa,15,6.9,0.500,0,1:20.782
5,15,6,Vettel,15,8.0,1.100,0,1:21.177
6,15,7,Raikkonen,15,8.6,0.600,0,1:21.028
7,15,8,Schumacher,15,9.3,0.600,0,1:21.032
8,15,9,Hulkenberg,15,10.0,0.700,0,1:20.949
9,15,10,Senna,15,11.7,1.700,0,1:20.807
10,15,11,Di Resta,15,13.8,2.000,0,1:20.839
11,15,12,Ricciardo,15,14.6,0.700,0,1:21.107
12,15,13,Kovalainen,15,15.7,1.100,0,1:20.968
13,15,14,Button,15,17.7,1.900,0,1:21.134
14,15,15,Glock,15,19.9,2.200,0,1:21.559
15,15,16,Perez,15,22.8,2.800,0,1:20.928
16,15,17,Vergne,15,23.9,1.000,0,1:22.552
17,15,18,Pic,15,25.1,1.200,0,1:23.998
18,15,19,Karthikeyan,15,30.3,5.100,0,1:23.028
19,15,20,Petrov,15,51.8,21.500,1,1:21.019
20,15,21,Kobayashi,×,9L, ,2,
21,15,22,de la Rosa,×,14L, ,1,
22,15,23,Maldonado,×,14L, ,0,
23,15,24,Grosjean,×,14L, ,0,
0,16,1,Webber,16, , ,0,1:19.601
1,16,2,Rosberg,16,2.0,2.000,0,1:20.014
2,16,3,Hamilton,16,3.4,1.800,0,1:20.326
3,16,4,Alonso,16,7.0,3.600,0,1:20.855
4,16,5,Massa,16,7.8,0.700,0,1:21.035
5,16,6,Vettel,16,8.7,0.800,0,1:20.823
6,16,7,Raikkonen,16,9.6,0.900,0,1:21.096
7,16,8,Schumacher,16,10.2,0.500,0,1:21.008
8,16,9,Hulkenberg,16,11.0,0.700,0,1:21.073
9,16,10,Senna,16,12.5,1.500,0,1:20.934
10,16,11,Di Resta,16,14.8,2.200,0,1:21.080
11,16,12,Ricciardo,16,15.3,0.400,0,1:20.790
12,16,13,Kovalainen,16,16.6,1.200,0,1:20.935
13,16,14,Button,16,18.7,2.100,0,1:21.117
14,16,15,Glock,16,21.5,2.800,0,1:21.708
15,16,16,Perez,16,22.7,1.100,0,1:19.974
16,16,17,Vergne,16,24.4,1.700,0,1:20.684
