,snap_num,pos,nick,lap,gap,int,pits,t
2,13,3,Hamilton,14,18.6,16.000,1,1:26.741
3,13,4,Massa,14,28.5,9.800,0,1:33.238
4,13,5,Vergne,14,31.5,3.000,0,1:31.876
5,13,6,Alonso,14,34.2,2.700,1,1:28.692
6,13,7,Glock,14,36.3,2.000,0,1:33.856
7,13,8,Kovalainen,14,36.7,0.400,0,1:35.894
8,13,9,Kobayashi,14,38.1,1.300,1,1:30.610
9,13,10,Petrov,14,38.6,0.500,0,1:34.372
10,13,11,Vettel,14,40.7,2.000,1,1:29.610
11,13,12,Rosberg,14,41.0,0.200,1,1:30.517
12,13,13,Webber,14,41.6,0.600,1,1:29.462
13,13,14,Ricciardo,14,46.0,4.300,1,1:31.367
14,13,15,Di Resta,14,46.8,0.800,1,1:30.220
15,13,16,de la Rosa,14,49.3,2.500,0,1:39.006
16,13,17,Raikkonen,14,49.4,0.000,1,1:34.036
17,13,18,Karthikeyan,PIT,55.5,6.100,1,
18,13,19,Pic,PIT,62.6,7.000,1,
19,13,20,Schumacher,13,1L,48.400,2,1:30.941
20,13,21,Grosjean,×,8L, ,0,
21,13,22,Maldonado,×,12L, ,0,
22,13,23,Senna,×,13L, ,0,
23,13,24,Perez,×,13L, ,0,
0,14,1,Button,14, , ,0,1:27.883
1,14,2,Hulkenberg,14,2.6,2.600,0,1:28.704
2,14,3,Hamilton,15,16.4,15.200,1,1:28.681
3,14,4,Alonso,15,33.5,17.100,1,1:30.208
4,14,5,Massa,15,34.7,1.100,0,1:37.114
5,14,6,Vergne,15,36.6,1.900,0,1:35.977
6,14,7,Kobayashi,15,37.9,1.300,1,1:30.755
7,14,8,Vettel,15,38.9,0.900,1,1:29.142
8,14,9,Webber,15,42.5,3.600,1,1:31.879
9,14,10,Rosberg,15,43.2,0.600,1,1:33.181
10,14,11,Kovalainen,15,45.2,1.900,0,1:39.406
11,14,12,Ricciardo,15,46.0,0.700,1,1:30.954
12,14,13,Di Resta,15,46.0,0.000,1,1:30.112
13,14,14,Raikkonen,15,49.3,3.300,1,1:30.864
14,14,15,Glock,PIT,50.9,1.500,1,
15,14,16,Petrov,PIT,52.2,1.200,1,
16,14,17,de la Rosa,15,49.3,2.500,0,1:39.006
17,14,18,Karthikeyan,OUT,55.5,6.100,1,
18,14,19,Pic,OUT,62.6,7.000,1,
19,14,20,Schumacher,14,1L,32.000,2,1:29.593
20,14,21,Grosjean,×,9L, ,0,
21,14,22,Maldonado,×,13L, ,0,
22,14,23,Senna,×,14L, ,0,
23,14,24,Perez,×,14L, ,0,
0,15,1,Button,16, , ,0,1:31.435
1,15,2,Hulkenberg,16,0.9,0.900,0,1:31.226
2,15,3,Hamilton,16,14.6,13.700,1,1:29.675
3,15,4,Alonso,16,31.4,16.700,1,1:29.330
4,15,5,Kobayashi,16,36.6,5.100,1,1:30.082
5,15,6,Vettel,16,36.7,0.100,1,1:29.223
6,15,7,Webber,16,40.8,4.000,1,1:29.685
7,15,8,Rosberg,16,44.2,3.400,1,1:32.439
8,15,9,Di Resta,16,45.1,0.800,1,1:30.524
9,15,10,Massa,PIT,49.2,4.100,1,
10,15,11,Raikkonen,16,49.4,0.100,1,1:31.511
11,15,12,Vergne,PIT,50.4,0.900,1,
12,15,13,Kovalainen,16,45.2,1.900,0,1:39.406
13,15,14,Ricciardo,16,46.0,0.700,1,1:30.954
14,15,15,Glock,OUT,50.9,1.500,1,
15,15,16,Petrov,OUT,52.2,1.200,1,
16,15,17,de la Rosa,OUT,67.7,15.500,1,
17,15,18,Karthikeyan,16,76.4,8.700,1,1:51.845
18,15,19,Pic,16,79.6,3.200,1,1:47.996
19,15,20,Schumacher,15,1L,14.400,2,1:30.465
20,15,21,Grosjean,×,10L, ,0,
21,15,22,Maldonado,×,14L, ,0,
22,15,23,Senna,×,15L, ,0,
23,15,24,Perez,×,15L, ,0,
0,16,1,Button,17, , ,0,1:28.730
1,16,2,Hulkenberg,17,0.2,0.200,0,1:28.090
2,16,3,Hamilton,17,15.3,15.000,1,1:29.467
3,16,4,Alonso,17,32.1,16.800,1,1:29.481
4,16,5,Vettel,17,35.6,3.400,1,1:27.609
5,16,6,Kobayashi,17,37.5,1.900,1,1:29.675
6,16,7,Webber,17,41.0,3.400,1,1:28.948
7,16,8,Rosberg,17,45.3,4.300,1,1:29.820
8,16,9,Di Resta,17,46.0,0.700,1,1:29.695
9,16,10,Ricciardo,17,47.8,1.700,1,1:30.338
10,16,11,Raikkonen,17,50.5,2.700,1,1:29.864
11,16,12,Massa,OUT,49.2,3.000,1,
12,16,13,Vergne,OUT,50.4,0.900,1,
13,16,14,Kovalainen,OUT,56.0,5.500,1,
14,16,15,Glock,17,64.1,8.100,1,1:44.636
15,16,16,Petrov,17,64.6,0.500,1,1:43.873
16,16,17,Karthikeyan,17,75.6,10.900,1,1:30.571
17,16,18,Pic,17,77.3,1.700,1,1:29.076
18,16,19,de la Rosa,17,84.7,7.400,1,1:48.523
19,16,20,Schumacher,16,1L,8.400,2,1:30.494
20,16,21,Grosjean,×,11L, ,0,
21,16,22,Maldonado,×,15L, ,0,
22,16,23,Perez,×,16L, ,0,
23,16,24,Senna,×,16L, ,0,
0,17,1,Button,18, , ,0,1:25.966
1,17,2,Hulkenberg,18,0.3,0.300,0,1:25.991
2,17,3,Hamilton,18,18.7,18.400,1,1:29.322
3,17,4,Alonso,18,35.1,16.400,1,1:28.964
4,17,5,Vettel,18,37.6,2.400,1,1:27.948
5,17,6,Kobayashi,18,39.9,2.300,1,1:28.326
6,17,7,Webber,18,44.0,4.000,1,1:28.933
7,17,8,Rosberg,18,49.0,5.000,1,1:29.657
8,17,9,Di Resta,18,50.1,1.000,1,1:30.016
9,17,10,Ricciardo,18,51.3,1.200,1,1:29.510
10,17,11,Raikkonen,18,53.3,1.900,1,1:28.735
11,17,12,Glock,18,61.9,11.300,1,1:26.594
