,snap_num,pos,nick,lap,gap,int,pits,t
9,11,10,Ricciardo,11,16.3,0.800,0,1:45.992
10,11,11,Rosberg,11,16.9,0.500,0,1:45.845
11,11,12,Kovalainen,11,17.5,0.600,0,1:45.911
12,11,13,Massa,11,18.4,0.900,0,1:45.787
13,11,14,Button,11,19.4,0.900,0,1:45.917
14,11,15,Vergne,11,20.9,1.500,0,1:45.904
15,11,16,Gutierrez,11,25.3,4.400,1,1:44.750
16,11,17,Bianchi,11,31.7,6.300,0,1:47.135
17,11,18,Van Der Garde,11,32.5,0.700,0,1:47.269
18,11,19,Pic,11,33.1,0.600,0,1:47.089
19,11,20,Chilton,11,50.4,17.200,1,1:47.322
20,11,21,Maldonado,11,54.3,3.900,1,2:14.091
21,11,22,Sutil,×,10L, ,0,
0,12,1,Vettel,12, , ,0,1:43.895
1,12,2,Grosjean,12,3.8,3.800,0,1:44.121
2,12,3,Hamilton,12,7.8,3.900,0,1:44.631
3,12,4,Webber,12,9.7,1.800,0,1:45.021
4,12,5,Hulkenberg,12,12.1,2.400,0,1:45.281
5,12,6,Perez,12,12.9,0.700,0,1:45.284
6,12,7,Alonso,12,13.4,0.500,0,1:45.191
7,12,8,Bottas,12,15.3,1.900,0,1:45.342
8,12,9,Di Resta,12,17.3,1.900,0,1:45.629
9,12,10,Ricciardo,12,18.1,0.700,0,1:45.559
10,12,11,Rosberg,12,18.7,0.500,0,1:45.643
11,12,12,Kovalainen,12,19.3,0.500,0,1:45.584
12,12,13,Massa,12,20.3,1.000,0,1:45.677
13,12,14,Button,12,21.1,0.800,0,1:45.594
14,12,15,Vergne,12,22.9,1.700,0,1:45.783
15,12,16,Gutierrez,12,26.5,3.500,1,1:44.961
16,12,17,Bianchi,12,34.5,8.000,0,1:46.693
17,12,18,Van Der Garde,12,35.4,0.800,0,1:46.786
18,12,19,Pic,12,36.4,0.900,0,1:47.120
19,12,20,Chilton,12,54.0,17.500,1,1:47.422
20,12,21,Maldonado,12,56.5,2.500,1,1:46.033
21,12,22,Sutil,×,11L, ,0,
0,13,1,Vettel,12, , ,0,1:43.895
1,13,2,Grosjean,12,3.8,4.200,0,1:44.221
2,13,3,Hamilton,13,8.7,4.500,0,1:44.735
3,13,4,Webber,13,9.8,1.100,0,1:44.000
4,13,5,Hulkenberg,13,13.4,3.500,0,1:45.117
5,13,6,Perez,13,14.3,0.900,0,1:45.285
6,13,7,Alonso,13,15.1,0.800,0,1:45.585
7,13,8,Bottas,13,16.9,1.800,0,1:45.461
8,13,9,Di Resta,13,19.1,2.100,0,1:45.665
9,13,10,Ricciardo,13,20.0,0.900,0,1:45.820
10,13,11,Rosberg,13,20.7,0.600,0,1:45.887
11,13,12,Kovalainen,13,21.3,0.600,0,1:45.973
12,13,13,Massa,13,22.3,0.900,0,1:45.919
13,13,14,Button,13,23.2,0.800,0,1:45.922
14,13,15,Vergne,13,25.1,1.900,0,1:46.141
15,13,16,Gutierrez,13,27.9,2.800,1,1:45.357
16,13,17,Bianchi,13,37.6,9.600,0,1:46.953
17,13,18,Van Der Garde,13,38.4,0.800,0,1:46.915
18,13,19,Pic,13,39.6,1.100,0,1:47.105
19,13,20,Chilton,13,56.9,17.200,1,1:46.829
20,13,21,Maldonado,13,58.9,2.000,1,1:46.309
21,13,22,Sutil,×,12L, ,0,
0,14,1,Vettel,13, , ,0,1:43.947
1,14,2,Grosjean,13,4.4,4.400,0,1:44.154
2,14,3,Hamilton,13,8.7,4.500,0,1:44.735
3,14,4,Webber,14,9.9,0.600,0,1:44.027
4,14,5,Hulkenberg,14,14.3,4.400,0,1:44.901
5,14,6,Perez,14,15.3,0.900,0,1:44.997
6,14,7,Alonso,14,16.0,0.700,0,1:44.877
7,14,8,Bottas,14,18.2,2.200,0,1:45.286
8,14,9,Di Resta,14,20.6,2.300,0,1:45.501
9,14,10,Ricciardo,14,21.6,1.000,0,1:45.559
10,14,11,Rosberg,14,22.3,0.600,0,1:45.536
11,14,12,Kovalainen,14,23.0,0.600,0,1:45.559
12,14,13,Massa,14,24.3,1.300,0,1:45.934
13,14,14,Button,14,25.5,1.200,0,1:46.312
14,14,15,Vergne,14,27.0,1.400,0,1:45.824
15,14,16,Gutierrez,14,29.5,2.500,1,1:45.543
16,14,17,Bianchi,14,40.2,10.600,0,1:46.513
17,14,18,Van Der Garde,14,41.1,0.900,0,1:46.641
18,14,19,Pic,14,42.4,1.200,0,1:46.695
19,14,20,Chilton,14,60.2,17.800,1,1:47.217
20,14,21,Maldonado,14,61.0,0.700,1,1:45.972
21,14,22,Sutil,×,13L, ,0,
0,15,1,Vettel,14, , ,0,1:43.901
1,15,2,Grosjean,15,4.7,4.700,0,1:44.225
2,15,3,Webber,15,9.9,5.200,0,1:43.949
3,15,4,Hamilton,15,11.2,1.200,0,1:45.851
4,15,5,Hulkenberg,15,15.2,3.900,0,1:44.749
